mergedTuple,Entry,Bg=1,Slice No.,KE (MeV),v/c,px,py,pz,KE,v/c,px,py,pz
134,39,,4,2798.276663,0.999345795,-318.3489288,367.0670304,2860.403142,288.8388105,0.644544713,287.7220675,-494.8208314,545.5802632
134,40,,7,3174.064563,0.999487186,-227.5370334,162.1492579,107.7488553,0.442101796,242.6577019,-262.380787,-293.2920571,-293.2920571
134,41,,9,5425.092934,0.99981973,468.1268701,-66.48353756,197.9430026,0.56404265,-191.1895128,299.7267427,533.0412322,533.0412322
134,42,,14,3709.256687,0.999621025,522.4768728,319.6199138,345.7875312,0.682751674,-473.7639282,-213.0205136,706.000302,706.000302
134,43,1,,,,,,,,,,,
134,44,1,,,,,,,,,,,
134,45,1,,,,,,,,,,,
134,46,1,,,,,,,,,,,
134,47,,13,2709.824049,0.999304019,-342.3364317,36.64273413,2791.714975,182.4315058,0.546931352,498.3606152,10.75359561,356.4320643
134,48,1,,,,,,,,,,,
134,49,,9,4173.443251,0.999698809,-170.8833607,438.9310027,4251.139859,84.29086857,0.39762716,202.9779107,82.81197893,342.310917
134,50,1,,,,,,,,,,,
135,0,,20,5707.095871,0.999836801,-72.53783566,495.6292188,5789.518404,134.5774804,0.484973411,42.05203871,-356.7376898,376.2290503
135,1,,7,4254.267703,0.999709875,-355.7731822,88.54298376,4342.554028,384.605166,0.705000946,779.8772694,115.2527622,497.9444452
135,2,,8,,,,,,,,,,
135,3,,19,3349.987361,0.999538092,-235.4595456,-625.5499651,3388.090717,144.1598561,0.498681916,195.4495422,450.4914015,223.7921532
135,4,,15,3355.955363,0.999539684,-481.1242167,159.699961,3422.017305,223.9408275,0.590182267,-603.9484113,112.2163298,-304.8217486
135,5,1,,,,,,,,,,,
135,6,1,,,,,,,,,,,
135,7,,1,3485.169902,0.999572229,43.17199774,562.4651123,3544.018073,339.8216482,0.679082721,313.5247542,-636.6637858,499.3451881
135,8,1,,,,,,,,,,,
135,9,,17,4847.521291,0.999775227,11.98681574,435.2672885,4932.224735,245.9607439,0.610188852,-349.8891084,-256.5948234,577.6294241
135,10,1,,,,,,,,,,,
135,11,,8,5671.009747,0.999834755,-246.4167107,-249.713741,5764.389426,185.1092647,0.549974528,211.7063243,27.36148799,579.6224647
135,12,,16,,,,,,,,,,
135,13,,10,5178.374915,0.999802499,-374.8143866,-267.8716103,5262.203386,169.6900234,0.531899797,457.9442068,243.5334533,279.4847912
135,14,1,,,,,,,,,,,
135,15,1,,,,,,,,,,,
135,16,,1,5201.785018,0.999804238,125.9670659,-583.504573,5272.058131,201.7017219,0.568008975,-96.1249022,524.2041329,367.4861155
135,17,1,,,,,,,,,,,
135,18,1,,,,,,,,,,,
135,19,,15,4097.125462,0.999687767,507.2487324,-127.9464475,4168.112502,165.1927687,0.526363929,-423.9909856,-236.9877998,318.2117404
135,20,,10,5127.480669,0.999798638,-465.4876144,368.888338,5197.602488,160.9247882,0.520991934,229.8118217,-400.9162561,338.0005506
135,21,1,,,,,,,,,,,
135,22,,1,4746.403354,0.999765758,339.2414809,281.0462699,4830.21922,141.1121726,0.494402517,-445.9926916,-170.6251474,237.9425545
135,23,,10,3171.219498,0.999486295,-177.858207,333.7938959,3252.620066,198.6729498,0.56481818,391.1377647,-420.3956466,287.1587438
136,0,,3,2902.375949,0.999390315,-438.1604978,74.07430141,2972.509626,1400.10991,0.91599979,-312.227146,52.78432865,2118.169487
137,0,,3,2422.56694,0.999136762,-270.3028759,-307.5173565,2491.974934,214.8693247,0.581394035,363.1849224,442.8343319,348.2214045
137,1,1,,,,,,,,,,,
137,2,1,,,,,,,,,,,
137,3,1,,,,,,,,,,,
137,4,,2,3024.431518,0.999436959,-436.0672873,198.0156561,3090.784973,234.7707704,0.600246194,614.7233807,-159.3923661,303.737582
137,5,1,,,,,,,,,,,
137,6,1,,,,,,,,,,,
137,7,,10,3941.586376,0.999663299,682.19163,176.9869922,3983.356183,196.4699173,0.562469742,-546.0094476,-14.53391753,329.9097476
137,8,1,,,,,,,,,,,
137,9,1,,,,,,,,,,,
137,10,,5,4867.890806,0.999777065,129.8891269,556.1670266,4938.868799,188.6742973,0.553966828,-269.6632899,-430.3307056,362.833524
137,11,,3,2944.850882,0.999407184,540.2858325,-395.487533,2973.59147,193.0612358,0.558789317,-586.4273728,161.0062257,172.1495012
137,12,,14,6820.945631,0.999885075,404.324434,496.0456208,6895.517267,165.3777779,0.526594155,-470.9834221,-144.5130286,308.0407787
137,13,1,,,,,,,,,,,
138,0,,3,4549.760571,0.999745546,-510.1819269,294.9779147,4616.110202,154.9170943,0.513225882,312.322182,-308.3102343,349.318521
138,1,,1,4406.576625,0.999729136,-620.1457665,366.7163624,4452.441687,320.7591881,0.666865308,649.1438902,-74.2723161,526.9976532
138,2,1,,,,,,,,,,,
138,3,,5,4184.640072,0.999700379,-292.2687624,-509.4300226,4247.946206,164.1875966,0.525109294,412.7372016,132.3001168,383.5598774
138,4,,12,325.7073393,0.969829295,75.74826145,-266.1063272,312.9431827,341.6766377,0.680231144,-129.7102067,463.4198435,725.3589512
138,5,1,,,,,,,,,,,
138,6,1,,,,,,,,,,,
138,7,1,,,,,,,,,,,
138,8,1,,,,,,,,,,,
138,9,1,,,,,,,,,,,
138,10,,20,3054.973844,0.999447794,-389.1003358,448.0488926,3101.977242,156.955258,0.515888054,441.9005477,118.2666531,331.3908896
138,11,1,,,,,,,,,,,
138,12,,6,5447.370889,0.999821174,437.2415464,246.50141,5528.639469,171.6823045,0.534312575,350.2190061,154.404161,452.8319996
138,13,,13,3911.678135,0.999658266,-473.6218344,149.6201695,3984.46664,335.6583805,0.676479768,488.013761,-289.5812545,648.3416817
138,14,,8,3978.218186,0.999669314,22.50163077,-495.9235221,4051.56751,151.6206832,0.508858745,249.4230835,291.0721714,400.6174607
138,15,,2,4076.515056,0.999684681,-273.5741832,-226.214921,4165.096294,188.7048401,0.554000744,405.0909923,353.3617068,317.2642255
138,16,1,,,,,,,,,,,
138,17,1,,,,,,,,,,,
138,18,1,,,,,,,,,,,
138,19,1,,,,,,,,,,,
138,20,,10,4647.472033,0.999755903,-245.4346557,-341.5843055,4732.657542,176.8523368,0.540464171,348.5362034,-207.843871,445.3932792
138,21,1,,,,,,,,,,,
138,22,1,,,,,,,,,,,
138,23,1,,,,,,,,,,,
138,24,1,,,,,,,,,,,
138,25,1,,,,,,,,,,,
138,26,,9,4282.495317,0.999713597,427.6540509,-243.9839157,4358.51741,204.2321671,0.570641812,-480.2808719,237.3647982,371.2661583
138,27,,3,5502.297152,0.999824661,301.2322829,474.0597263,5578.10746,260.3290903,0.622327977,-278.161406,-523.2659438,452.733468
138,28,,7,3848.005427,0.999647166,-152.4936001,633.5778565,3897.505831,266.2134717,0.627108816,131.6755465,-440.2420046,599.2784104
138,29,1,,,,,,,,,,,
138,30,,7,5264.449321,0.999808781,-40.37626894,522.0773144,5342.823789,308.0698253,0.658287277,217.2404738,-267.5105495,744.3726836
138,31,1,,,,,,,,,,,
138,32,,3,6068.600484,0.999855355,-306.9285177,-513.8821974,6143.617657,320.1963621,0.666492636,217.4604863,510.5481336,628.7015395
138,33,,7,6230.9889,0.999862675,142.2197028,-570.5301448,6307.772923,247.7839163,0.611767167,-257.2569005,408.8036465,541.2374358
138,34,1,,,,,,,,,,,
138,35,1,,,,,,,,,,,
138,36,1,,,,,,,,,,,
138,37,,10,4215.525976,0.999704648,-259.7681362,-659.7127764,4260.659488,243.14366,0.607727588,291.5496353,261.6536074,601.491933
138,38,1,,,,,,,,,,,
138,39,1,,,,,,,,,,,
138,40,1,,,,,,,,,,,
138,41,,7,3647.966055,0.999608543,697.2390988,-140.4507464,3683.457674,198.9940953,0.565158571,-148.2222777,-275.3249745,561.3714346
138,42,1,,,,,,,,,,,
138,43,1,,,,,,,,,,,
138,44,1,,,,,,,,,,,
138,45,,14,4582.960538,0.999749138,511.2966476,-336.7136575,4646.627665,170.9440567,0.533421298,-363.7236936,-70.71420955,461.1046478
138,46,1,,,,,,,,,,,
138,47,1,,,,,,,,,,,
138,48,1,,,,,,,,,,,
138,49,,4,488.3245597,0.984216442,126.8006685,20.40173752,569.6616476,215.9699297,0.582478461,-502.2954504,-82.53846891,438.9638713
138,50,1,,,,,,,,,,,
139,0,,13,5842.1,0.99984,21,640.9,5911.5,1494.4,0.92266,7.9,640.9,2231.2
139,1,1,,,,,,,,,,,
139,2,,5,3271,0.99952,439.4,-268.3,3334.8,1463.8,0.92059,287.9,-175.8,2185.2
139,3,,10,5485.6,0.99982,705.5,157,5542.7,1447.5,0.91945,276.8,61.6,2174.9
139,4,,6,2699,0.9993,371.8,-521.7,2727.8,1254.1,0.90383,262.9,-368.9,1928.8
139,5,,14,5391.4,0.99982,657.9,316.9,5446.7,1385.3,0.91487,254.4,122.6,2106.7
139,6,,4,2883.9,0.99938,-268.5,175.9,2969.8,1541.7,0.9257,-206.3,135.2,2282.2
139,7,,8,5948.3,0.99985,375.6,-197.7,6037.5,1248.6,0.90332,122.6,-64.5,1970.4
139,8,,9,5172.78162,0.99980208,-74.55187372,982.7446115,5183.879712,1746.457051,0.936966616,-35.53642114,468.4419673,2470.98461
139,9,1,,,,,,,,,,,
139,10,,10,2830.907685,0.999360261,193.6658332,624.2474699,2860.303756,1325.584143,0.91010074,135.979878,438.3070229,2008.324077
139,11,,7,2853.24781,0.99936989,-380.8644729,127.6707545,2928.966975,1449.775155,0.919609269,-282.8827206,94.82598914,2175.456639
139,12,,5,5042.180197,0.999791908,446.3806629,-265.5643744,5119.829963,1241.549835,0.902655384,170.6534856,-101.5265443,1957.335748
139,13,,19,3394.648133,0.999549808,-327.8608712,82.10897799,3481.706108,1520.040546,0.924325591,-212.9485989,53.33052328,2261.399583
139,14,,10,3249.316331,0.999509943,752.8810256,-294.0678731,3253.783536,1784.62266,0.938778703,573.9656475,-224.1852982,2480.551256
139,15,,15,4611.869387,0.999752204,-500.5053961,-78.7995012,4688.402372,1386.916002,0.914999296,-225.782652,-35.54718988,2114.982034
139,16,,5,3838.134492,0.999645397,433.3307787,-606.9321155,3870.548083,1348.434435,0.911975015,229.231169,-321.0659505,2047.512675
139,17,1,,,,,,,,,,,
139,18,,9,2716.578389,0.999307349,433.6044906,-37.10254055,2785.837424,1225.046872,0.901082567,299.7319837,-25.64737756,1925.728621
139,19,,1,5927.852875,0.999848527,-364.0547791,-130.2477927,6019.533906,1729.886126,0.936154379,-150.7386262,-53.92972285,2492.416866
139,20,,11,5518.953801,0.999825698,152.5202054,-387.7264878,5607.516127,1316.418175,0.909331729,55.60555299,-141.3566531,2044.378543
139,21,1,,,,,,,,,,,
139,22,1,,,,,,,,,,,
139,23,,4,2886.399796,0.999383783,-357.7078133,161.1191975,2963.702662,1379.148676,0.914401769,-253.5202339,114.1908986,2100.481354
139,24,,3,3712.407262,0.99962165,85.04337059,433.3291254,3790.325408,1528.258752,0.924849546,50.83303531,259.014131,2265.593943
139,25,,1,2566.69519,0.999227422,-406.5882542,-227.6824883,2628.645443,1310.818754,0.908856988,-311.2816939,-174.3124399,2012.476253
139,26,1,,,,,,,,,,,
139,27,1,,,,,,,,,,,
139,28,1,,,,,,,,,,,
139,29,,13,4256.039751,0.999710111,476.6716928,208.7705725,4328.607358,1447.032856,0.919416191,239.7517279,105.0054078,2177.161155
139,30,,2,3301.983183,0.99952498,-455.6329777,421.8500394,3348.275757,1257.688796,0.904156779,-265.6232193,245.9285675,1951.965352
139,31,1,,,,,,,,,,,
139,32,1,,,,,,,,,,,
139,33,,13,5842.112786228274 0.9998441272845497 21.022065432439486 640.9033958279384 5911.507963464228,,,,,,1494.440718,0.922657312,7.934500668,241.9005135
139,34,,13,3840.533095,0.999645828,-446.4402357,380.9066916,3900.231738,1488.917533,0.922290033,-253.3576457,216.1669467,2213.406078
139,35,,8,6148.316374,0.99985902,456.2353092,565.4201986,6210.079711,1331.828072,0.910618903,150.8236155,186.9182786,2052.946485
139,36,,9,2590.464688,0.999240992,399.1564928,-241.188605,2652.735764,1297.942549,0.907750768,300.7922033,-181.7524034,1999.02106
139,37,,9,3537.245494,0.999584376,578.1797218,255.0521593,3585.468427,1329.71784,0.910444293,327.8812458,144.6381057,2033.291398
139,38,1,,,,,,,,,,,
139,39,1,,,,,,,,,,,
139,40,1,,,,,,,,,,,
139,41,1,,,,,,,,,,,
139,42,1,,,,,,,,,,,
139,43,1,,,,,,,,,,,
139,44,,17,4584.692021,0.999749323,-262.9620506,371.1407788,4666.400297,1520.719909,0.924369115,-127.4712135,179.9109999,2262.043923
139,45,,1,3994.556914,0.999671946,-372.4234417,-197.5311433,4076.472019,1533.358,0.925171878,-207.7785302,-110.204477,2274.301963
139,46,,2,6758.486163,0.999882973,-611.3224035,-152.1480789,6833.707134,1324.838093,0.910038521,-183.438138,-45.65473166,2050.575122
139,47,1,,,,,,,,,,,
139,48,,3,2513.92911,0.999195964,-27.0407222,539.7544095,2560.409861,1239.162949,0.90243028,-20.30245081,405.2531314,1922.381912
139,49,1,,,,,,,,,,,
139,50,1,,,,,,,,,,,
140,0,,5,1187.014097,0.996692248,-289.3260336,519.4087365,1142.269862,395.4675789,0.710765358,462.5298905,-477.5833007,675.479145
140,1,,7,3253.699373,0.999511221,381.9145392,401.6437169,3310.990801,187.9427841,0.553153078,-408.8792662,-277.5695455,379.0462323
140,2,,5,4012.019184,0.999674723,-118.1461986,454.9455253,4088.751399,173.6125777,0.536627629,207.4291537,-505.0301706,240.3251878
140,3,1,,,,,,,,,,,
140,4,,1,2310.646141,0.999054879,-319.4535173,-219.5429869,2382.030984,343.2682015,0.681210972,510.8090974,406.766419,579.1539955
140,5,,8,3278.453788,0.999518349,131.7226444,505.7958648,3341.19054,190.6258223,0.556124218,258.7323823,-369.4968811,436.442271
140,6,,6,5931.268173,0.999848698,-117.8943772,487.5672571,6014.473172,157.1086703,0.51608728,122.9053732,-212.261646,509.1740985
140,7,1,,,,,,,,,,,
140,8,,3,5861.310531,0.999845129,-262.765059,-507.7928777,5937.923649,177.6097587,0.541352401,271.8096232,328.6336655,427.6220017
140,9,,11,5895.878478,0.999846908,346.3788044,-545.36785,5965.074445,189.6840413,0.555085534,-155.0130121,221.2951763,564.6474191
140,10,,8,3881.400007,0.999653054,0.56812805,-484.4941759,3955.455105,311.1199411,0.660383301,-278.0749201,554.839364,543.4006314
140,11,,10,6545.581957,0.99987536,-384.9254874,-674.6413572,6604.234004,167.1587653,0.528799411,242.666346,258.0771865,464.8022235
140,12,,5,4915.610759,0.999781283,95.66057145,679.5363879,4972.382401,306.1319423,0.656944054,-91.34646354,-678.2477396,446.8289573
140,13,,9,164.792557,0.921158387,70.04090322,1.830334155,238.4406542,193.4018687,0.559159696,-200.9760142,165.8962582,576.4661843
140,14,,10,5020.816151,0.99979017,663.145898,255.3983657,5075.231562,157.1699804,0.516166854,-462.2030578,-9.624202689,325.3136855
140,15,,7,2268.250975,0.999020794,-499.803996,267.9854602,2302.102289,171.3649172,0.533929798,263.102221,-249.5951793,468.322525
140,16,1,,,,,,,,,,,
140,17,,6,2775.692191,0.999335494,-40.487776,-660.5719968,2801.672336,292.8367241,0.647479099,-193.9244268,80.40000705,768.7939886
140,18,,3,2600.516698,0.999246624,58.19907887,-566.1896965,2642.884352,378.5265703,0.701691532,117.5535242,566.5156726,720.1662113
140,19,1,,,,,,,,,,,
140,20,1,,,,,,,,,,,
140,21,,9,5171.620945,0.999801993,659.1178944,485.963525,5211.631861,747.7729484,0.830900307,-732.9497764,-686.5274663,976.4482049
140,22,1,,,,,,,,,,,
140,23,,8,4392.416957,0.999727428,246.1676789,-508.1426264,4460.597139,202.6169377,0.568964655,-300.3725153,527.7774713,228.8892556
140,24,1,,,,,,,,,,,
140,25,,7,4900.486481,0.999779959,490.614088,195.0407235,4976.457258,171.4114649,0.533985973,303.7566958,217.512752,459.7497917
140,26,1,,,,,,,,,,,
140,27,1,,,,,,,,,,,
140,28,1,,,,,,,,,,,
140,29,,8,2129.105644,0.998894952,-387.5596504,-235.6791716,2185.052831,121.8970992,0.465607042,216.6522428,216.7210762,386.8224938
140,30,,3,3820.949785,0.999642285,-261.2217266,661.8751724,3859.500121,224.4920189,0.590705468,187.1549115,-563.5869382,344.7992116
140,31,,2,5586.068413,0.999829785,646.5948623,114.2296191,5652.08823,250.5084011,0.614104731,-393.286209,-65.69094063,611.3255088
140,32,1,,,,,,,,,,,
140,33,1,,,,,,,,,,,
140,34,1,,,,,,,,,,,
140,35,,10,5684.908576,0.999835547,445.3650644,-407.9034604,5757.367545,226.7714626,0.592856405,-393.8079995,406.7354035,395.3860532
140,36,,1,5723.742941,0.999837732,455.7968519,-406.1271131,5795.733713,166.088132,0.527476116,-510.6389798,161.2865003,228.9128663
140,37,,5,4077.781807,0.999684872,1089.420057,-151.2888888,4034.217924,201.1025447,0.567381185,-394.4943366,-189.0128474,475.7719718
140,38,,3,3002.830415,0.999429103,-11.75721474,580.6979656,3051.26802,201.2412752,0.56752669,-197.5009912,135.8288025,600.4752934
140,39,1,,,,,,,,,,,
140,40,,15,2435.814285,0.999145744,496.4020915,-153.4773326,2484.902796,316.6152819,0.664104743,-353.4034529,76.19302452,750.6771131
140,41,,7,5495.508869,0.999824235,-334.6878518,-320.5258794,5580.315564,231.3590049,0.597124105,337.0642846,320.5083729,520.7864565
140,42,1,,,,,,,,,,,
140,43,,10,2895.148208,0.999387373,-458.8713307,304.4554954,2947.305248,328.1506284,0.671694636,504.2092886,-420.5358294,540.5700911
140,44,,2,3911.696693,0.999658269,122.3584515,485.0261913,3984.043841,486.0127305,0.752403952,-407.3181849,-454.1185874,880.8157932
140,45,,3,4453.751575,0.999734714,-356.0917564,340.2483313,4530.852089,154.0264513,0.512053507,224.686709,-371.8816734,351.9910142
140,46,1,,,,,,,,,,,
140,47,,1,5476.361834,0.999823027,-935.0120623,-843.7740213,5436.393361,481.5146463,0.750571505,476.025766,458.4744477,835.6904223
140,48,,2,202.6169377,0.568964655,-300.3725153,527.7774713,228.8892556,348.7420345,0.684542616,-40.01908622,410.8954343,778.0902763
140,49,,2,5538.160224,0.999826882,270.5618598,-413.601129,5620.494881,198.8719382,0.565029152,-183.2376973,537.6531945,299.9779869
140,50,,6,6712.909685,0.999881404,433.6288181,-129.6545712,6802.060218,142.3491878,0.49614829,-267.0068614,158.4655839,436.9283262
141,0,1,,,,,,,,,,,
141,1,,10,5683.410001,0.999835462,-279.6024306,-484.6419822,5760.348077,241.6901602,0.60644684,288.5606844,441.0148832,483.801073
141,2,,9,5048.123261,0.999792388,264.57741,-425.8986275,5127.598219,160.6233837,0.520608087,-170.1597518,-204.7097742,506.2300923
141,3,,7,5136.446257,0.999799327,-166.7455853,-569.2808116,5206.711931,287.3960024,0.643475348,-571.6279778,-264.0507528,-474.6261873
141,4,,10,3667.191347,0.999612524,446.3318564,18.19822858,3744.176713,227.7769028,0.593798692,-554.8735359,17.61689287,413.5175829
141,5,1,,,,,,,,,,,
141,6,,2,5796.172199,0.999841691,416.5852784,-229.1788428,5881.049403,301.2835544,0.653543535,-463.9489332,33.19156477,663.0455757
141,7,1,,,,,,,,,,,
141,8,1,,,,,,,,,,,
141,9,,13,3626.192517,0.99960396,-434.1322866,-191.164612,3699.426692,310.7539499,0.660132954,505.9683153,316.58091,568.6079657
141,10,,7,4252.820486,0.999709683,-192.6341625,428.7604779,4331.123517,284.117721,0.641024797,390.2957906,-170.270245,657.575063
141,11,,3,3636.727828,0.999606187,545.4648177,93.04905306,3699.096126,141.1982975,0.494524457,-344.4689395,-191.3676476,359.9229617
141,12,1,,,,,,,,,,,
141,13,1,,,,,,,,,,,
141,14,,1,4412.7982,0.999729882,474.9878739,-338.9777848,4478.722604,160.5943456,0.520571074,-252.8086197,430.0499092,279.6612479
141,15,1,,,,,,,,,,,
141,16,1,,,,,,,,,,,
141,17,,6,4510.426491,0.99974119,-380.5512478,-416.2953429,4579.630512,230.4315073,0.59626778,456.808091,-228.3793434,473.8749105
141,18,,10,6637.0567,0.99987872,718.8306697,213.5971577,6699.400143,372.0421724,0.698092603,-754.6108523,-93.65687484,508.0918665
141,19,,5,6961.912676,0.999889614,561.586297,-17.80139459,7043.758493,190.4456325,0.55592584,-456.7981761,-310.4560888,297.4861154
141,20,,6,4756.249003,0.999766706,-45.68471153,520.1223586,4831.987428,301.6916145,0.65383196,180.9888122,-20.2217806,789.8262015
141,21,1,,,,,,,,,,,
141,22,,4,3195.223763,0.999493742,711.420005,-56.71095567,3220.421918,201.4227131,0.567716852,-278.9332863,-3.022694899,583.6327649
141,23,,8,5356.62188,0.999815182,552.318424,-209.9796436,5428.548744,165.6668795,0.526953481,-330.7857307,301.5951491,371.2919974
141,24,,2,4823.312403,0.999773013,368.5142221,423.7649003,4895.085159,188.6282248,0.553915658,-296.8724022,-178.3401165,519.1423086
141,25,1,,,,,,,,,,,
141,26,1,,,,,,,,,,,
141,27,1,,,,,,,,,,,
141,28,1,,,,,,,,,,,
141,29,1,,,,,,,,,,,
141,30,,5,1134.499924,0.996405514,-305.3314205,-760.772287,923.7604189,952.3124422,0.868200094,740.8859573,25.69602662,1464.194264
141,31,1,,,,,,,,,,,
141,32,,5,5467.966422,0.999822494,-247.4433004,692.1986186,5523.274629,199.3574977,0.565543156,197.851507,-30.1083639,611.2988999
141,33,1,,,,,,,,,,,
141,34,1,,,,,,,,,,,
141,35,1,,,,,,,,,,,
141,36,,14,4245.159869,0.999708659,513.1107251,338.7266354,4305.211672,211.6453179,0.578187656,-374.3327588,-283.0894409,470.7182927
141,37,,1,469.1647239,0.983136294,209.4369465,-16.42830816,523.9335896,391.3996138,0.70862861,-551.9418325,276.2014729,711.7108212
141,38,,16,2753.775231,0.999325262,411.3935393,-227.71232,2817.884539,207.8002438,0.574304419,-488.2631946,175.6917137,404.6550051
141,39,1,,,,,,,,,,,
141,40,,4,3973.31617,0.999668519,364.409416,616.9687207,4013.501359,199.3878802,0.565575281,-454.0354557,-185.2344144,416.3498609
141,41,,9,7165.475628,0.999895709,477.5104728,-307.1055995,7247.514109,403.6047301,0.714962589,-563.2380798,578.9268222,517.3643318
141,42,,5,4738.671395,0.99976501,-335.2353405,3.036635026,4830.914575,207.6747955,0.574176622,509.5753423,185.181853,372.5149512
141,43,,7,2820.141355,0.999355542,-171.184842,-387.6042766,2892.384072,179.4334691,0.543477744,215.0238587,509.132628,251.7186228
141,44,1,,,,,,,,,,,
141,45,1,,,,,,,,,,,
141,46,,9,6778.821731,0.999883664,493.8489585,-505.4296647,6846.651056,359.6538766,0.691012316,-514.4878394,559.9743304,475.176384
141,47,1,,,,,,,,,,,
141,48,,1,4271.220833,0.999712119,-305.4183301,-117.4369368,4362.706957,176.5487403,0.540107224,489.6663956,286.1071962,201.8523912
141,49,,7,5026.837546,0.999790662,389.2087103,168.3143092,5113.210193,296.2278258,0.649935529,-420.9649737,-252.5585362,634.4107524
141,50,,6,5855.750722,0.99984484,-158.750437,-532.583415,5933.858557,154.0151144,0.512038548,141.0465557,385.4978935,379.6712438
142,0,,2,5013.316313,0.999789554,-294.0866821,-627.1549927,5070.140681,1277.191192,0.905924268,-115.3301218,-245.9474233,1988.325136
142,1,,9,5322.003854,0.999812816,698.5063917,-197.2790531,5377.221925,1555.423988,0.926542734,297.4083399,-83.99699183,2289.500375
142,2,,6,4354.725112,0.9997228,457.7896102,531.0660324,4403.012675,1323.832626,0.909954563,211.328668,245.1551427,2032.555529
142,3,1,,,,,,,,,,,
142,4,,8,2850.53347,0.999368732,471.1024687,335.4606924,2896.494723,1505.540148,0.923387446,359.879564,256.2615476,2212.659299
142,5,,2,5799.371998,0.999841862,707.8210293,49.555968,5860.641372,1290.380247,0.907091478,242.3588149,16.96802607,2006.691012
142,6,,5,162.3388446,0.919641015,112.8722489,205.9795594,72.64526389,285.7980477,0.642284488,360.8643405,658.5381135,232.2544779
142,7,,4,5042.147484,0.999791906,564.2215099,268.9252793,5107.977634,1321.57804,0.909765865,225.3877941,107.4267365,2040.467779
142,8,,10,5181.911604,0.999802764,-23.5689074,463.4267738,5265.46194,1439.06286,0.918851016,-9.738875961,191.4919428,2175.73432
142,9,1,,,,,,,,,,,
142,10,1,,,,,,,,,,,
142,11,1,,,,,,,,,,,
142,12,,,5604.801573,0.9998309,-99.12579664,-575.2049431,5678.919119,1386.23407,0.914947091,-36.92452896,-214.2648261,2115.407094
142,13,,2,5281.200333,0.999809969,-57.04527253,-653.0381591,5345.130123,1228.097372,0.901376214,-20.68253477,-236.7678133,1937.949189
142,14,1,,,,,,,,,,,
142,15,1,,,,,,,,,,,
142,16,1,,,,,,,,,,,
142,17,1,,,,,,,,,,,
142,18,1,,,,,,,,,,,
142,19,1,,,,,,,,,,,
142,20,,3,4357.655607,0.999723164,-237.0959346,382.3889137,4438.674837,1522.735132,0.924497997,-120.8987536,194.9858109,2263.346508
142,21,,6,5719.469324,0.999837493,173.5723908,-516.8602554,5797.943256,1374.69662,0.914056385,63.00666851,-187.6199471,2104.64975
142,22,1,,,,,,,,,,,
142,23,,2,5872.995779,0.999845734,199.2489095,-586.8515737,5944.856065,1401.569861,0.916109392,71.44810345,-210.4374475,2131.749138
142,24,1,,,,,,,,,,,
142,25,1,,,,,,,,,,,
142,26,1,,,,,,,,,,,
142,27,1,,,,,,,,,,,
142,28,1,,,,,,,,,,,
142,29,,6,137.3521066,0.901271902,113.8959152,130.0390209,133.5182277,283.482904,0.640546893,407.9846648,465.8106154,478.2734246
142,30,1,,,,,,,,,,,
142,31,1,,,,,,,,,,,
142,32,,4,5380.980129,0.999816819,-183.656154,654.0729689,5442.739379,1359.249966,0.912841408,-70.215728,250.0662715,2080.877223
143,0,,10,5515.201969,0.999825465,61.12384445,-681.323827,5577.42834,307.4750426,0.657875968,236.2176093,635.3952841,460.2587923
143,1,,1,6203.672137,0.999861483,512.93607,123.8439991,6285.688378,159.9238477,0.519714892,-408.2801145,-6.138306601,398.5755192
143,2,,9,6567.335707,0.999876172,698.8269635,-124.4084066,6633.6417,201.3345332,0.567624452,-459.2884147,36.3423666,453.8420022
143,3,,2,5421.207114,0.999819477,-445.1902782,-5.794023007,5507.241788,194.9408837,0.560825907,133.9989626,71.6041723,616.9507003
143,4,1,,,,,,,,,,,
143,5,,9,5476.643681,0.999823045,93.0836352,701.7936596,5535.570637,193.9976994,0.559806165,-186.7788693,-339.8889156,501.1626189
143,6,1,,,,,,,,,,,
143,7,1,,,,,,,,,,,
143,8,,9,3625.726066,0.999603861,663.6105254,139.9508681,3667.059695,273.6770938,0.633022201,-522.8417358,-375.17175,417.3728034
143,9,,1,273.6770938,0.633022201,-522.8417358,-375.17175,417.3728034,192.571846,0.558256175,474.1696614,24.19589112,415.8441896
143,10,1,,,,,,,,,,,
143,11,,13,5300.636808,0.999811333,-36.83268323,471.4033238,5383.893253,272.7232044,0.632275591,457.9241471,-217.2074085,573.7012245
143,12,,15,6010.799864,0.999852608,446.7308213,-444.6054789,6082.330188,195.0047639,0.560894813,-485.3421846,266.0965733,312.2360848
143,13,1,,,,,,,,,,,
143,14,,13,5058.755893,0.999793242,99.85617308,417.9109966,5144.776872,217.1065912,0.583593055,-221.5828919,-367.2925216,520.0235211
143,15,1,,,,,,,,,,,
143,16,,5,4546.134011,0.999745149,-286.2173367,505.829259,4613.484474,316.8514354,0.664263107,203.6469125,-653.966196,475.0413399
143,17,,5,5927.855505,0.999848527,-329.6129556,-154.4951344,6020.947359,248.3733714,0.612275033,232.8389796,437.4977208,531.0551105
143,18,1,,,,,,,,,,,
143,19,,5,2084.108695,0.99884903,285.5354142,324.6186943,2143.423456,248.6282635,0.61249428,-503.4731365,-337.9417199,400.6904422
143,20,1,,,,,,,,,,,
